"oar_id","name","address","country_code","country_name","lat","lng","contributors","ppe_product_types","ppe_contact_phone","ppe_contact_email","ppe_website","is_closed"
"BD2019085MWJW41","MAGPIE KNITWEAR LTD","Plot No 141, Yarpur, Zirabo, Savar, Dhaka, 1341","BD","Bangladesh",23.9101983,90.3172039,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019 )|Arcadia Group (Arcadia Group Facility List December 2020)|New Look Retailers (New Look Retailers Tier 1 Facility List March 2021)|Matalan [Public List] (Matalan August 2019 Facility List)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|El Corte Inglés [Public List] (El Corte Inglés apparel supplier list )","","","","",""
"IN2020053NHHE2A","Maharani Of India","PLOT NO. -417, Udyog Vihar Phase - III Gurgaon Haryana 122016","IN","India",28.5009056,77.0805264,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)","","","","",""
"IN20200859RTMB2","MAHARANI OF INDIA ( PLOT NO. 293 )","PLOT NO. 293, SECTOR-37, UDYOG VIHAR, PHASE-6 122016, GURGOAN","IN","India",28.438331,76.999507,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN20200847P0FRB","MAHARANI OF INDIA (UNIT C-154)","NO. C-154, MAYAPURI INDUSTRIAL AREA, PHASE II, 110064, NEW DELHI","IN","India",28.6206495,77.1219982,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"IN2020084R1XGT7","MAHARANI OF INDIA (UNIT-YUDHISHTHRA KAPUR)","PLOT NO. 434, SECTOR 8, IMT MANESAR 122050, MANESAR","IN","India",28.3773287,76.8880996,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"KH2020084KJXH1Q","MAKALOT GARMENTS (CAMBODIA) CO.,LTD (MK1)","MK1 : VENG SRENG STREET, BUILDING, B, SOUN OUKSAHAKAM VATANAK SANGKAT, STUNG MEANCHEY, KHAN MEANCHEY 21000, PHNOM PENH","KH","Cambodia",11.5311221,104.858437,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"PT20190832XRFRS","Malhas Sonix Lda","Rua Filipa Borges 1163-1245 Vila Frescainha 4754-909 Barcelos","PT","Portugal",41.5294252,-8.6338593,"PVH [Public List] (PVH  Facility List December 2020)|Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT20200845Q3P79","MANIFATTURA CALZE ORCHIDEA DI ROSSETTI LARA","VIA G. MARCORA 46040, RODIGO","IT","Italy",45.1924027,10.6414019,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT2020084XRV9QX","MANIFATTURA M.C.A. DI COGROSSI AIDA","VIA IV NOVEMBRE, 102 26015, SORESINA","IT","Italy",45.28573,9.84502,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT201908684GZ4P","Manifattura M.G. di Bergamini Giovanni e C. s.n.c.","Via S. Carlo, 24 46042 Castel Goffredo","IT","Italy",45.295915,10.486462,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Varner AS (Varner Oct 2020)","","","","",""
"IT2019107PASGPG","Manifattura Vicocalze","Via Bernardi, 26040, Vicobellignano, Italy","IT","Italy",45.0026312,10.4036188,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|C&A (C&A Facility List April 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"ES2020084DZKP96","MANUFACTURAS NEWMAN S.L.U.","JUAN DE LA CIERVA, 37, ELCHE 03203, ELCHE","ES","Spain",38.2938099,-0.6102223,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084CS8K7X","MARC CHANTAL DERI VE TEKSTIL URUNLERI SAN VE TIC. LTD. STI.","IHLAS CAD., FEVZI CAKMAK MAH., NO.4 TORBALI 35780, IZMIR","TR","Turkey",38.23677,27.291336,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084NR68G1","MARDOBA TEKSTIL TURIZM GIDA INSAAT SAN VE TIC LTD STI","2.CAD NO:8, 2.OSB MEVKII, PAZARSUYU KOYU 28300, GIRESUN","TR","Turkey",40.9389994,38.2293672,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"PT2020084DAMB0A","MARIBRUTEX- CONFECOES UNIPESSOAL LDA","RUA JOSE DA COSTA EIRO, GONDIFELOS, V.N. FAMALICAO 4760-495, ","PT","Portugal",41.4146501,-8.6165961,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"PT20200846XVZ5P","MARQUES & LIMA TEXTEIS, LDA.","LUGAR DE FONTE DE GODAS, CARVOEIRO, 4905-240, VIANA DO CASTELO","PT","Portugal",41.650158,-8.663715,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN20190973PBF44","Martin Emprex Textiles( Zhong shan-china) Limited","Golden-bell Industrial Area, Banfu Town, Zhongshan City, Guangdong province, China","CN","China",22.416782,113.322644,"Uniqlo (Factories) [Public List] (Uniqlo March 30 2018 Facility List)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|L Brands [Public List] (L Brands Tier 1 Facility List November 2018)|A Brand/Retailer","","","","",""
"BG20200848ABKKW","MARZIA BAGS LTD","OSTROMILA STR, 59 4004, PLOVDIV","BG","Bulgaria",42.1165064,24.731263,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2020021DNG065","MASCOTEX LIMITED","Shataish Road, 31/32, Khartail, Tongi 1712 Gazipur","BD","Bangladesh",23.9209463,90.3854465,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD20190853EMPB5","MASIHATA SWEATERS LTD","South Panishail, BKSP, Kashimpur, Gazipur, 1349","BD","Bangladesh",23.9878046,90.2521179,"Gap Inc (Gap Inc Facility List - September 2020)|WikiRate e.V. (Gap Inc. Factory List March 2017)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|John Lewis Partnership (OAR CSV file)|A Brand/Retailer","","","","",""
"VN2019108HBH0NV","May Phong Enterprise Company Ltd - Tieu Can","Tan Dai Hamlet, Hieu Tu Commune Tieu Can Tra Vinh Vietnam","VN","Vietnam",9.8491563,106.2169139,"Gap Inc (Gap Inc Facility List - September 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|2 Brands/Retailers","","","","",""
"IT2020084Q9FJBS","MEDITERRANEO SRL","VIA DELLE FABBRICHE 65015, SNC MONTESILVANO","IT","Italy",42.5097439,14.135881,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"TR2020084WXR2X6","MED TEKSTIL SUBE - MEHMET SIRAC DEGIRMENCI","4. CADDE, NO 13 ORGANIZE SANAYI BOLGESI 72000, BATMAN","TR","Turkey",40.1781335,28.7857745,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2020021EJAMZA","Meghna Dresses Limited","Kewa, Sreepur, Gazipur, Dhaka, Bangladesh.  Gazipur","BD","Bangladesh",24.2028033,90.4219444,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2020021YZ17YG","MERIM CO. LTD","PLOT # 4-6, SECTOR # 6/A, CEPZ  Chittagong","BD","Bangladesh",22.2953977,91.7785311,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Merim Co., Ltd (Merim Co., Ltd)","","","","",""
"BD2020021DXZD69","Merimo Limited","Plot # 25-26, Sector: 6, EXPORT PROCESSING ZONE  Chittagong","BD","Bangladesh",22.2931261,91.7780192,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084ZVXP7A","MERSIN AST TEKSTIL SAN. VE TIC. LTD","19.CADDE, KARADUVAR MAH., SERBEST BOLGE, DIS KAPI, NO: 10 IC KAPI NO:11 33020, MERSIN","TR","Turkey",36.8221498,34.6911804,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD20190868HBK6X","Metro Knitting & Dyeing Mills Ltd.","Ramarbag, Kutubpur,fatullah, Narayangong.","BD","Bangladesh",23.6479738,90.4888594,"Inditex [Public List] (Inditex August 2018 Facility List)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|Varner AS (Varner Oct 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|A Brand/Retailer|One Other","","","","",""
"BD2020066MRTC3B","Metro Knitting & Dyeing Mills Ltd (Factory-02)","Charabag, Ashulia, Savar Dhaka 1340 Dhaka","BD","Bangladesh",23.8822709,90.30559919999999,"GU (Fast Retailing) [Public List] (GU Dec 2017 Facility  List)|PVH [Public List] (PVH  Facility List December 2020)|thesouth ('UNIQLO/Fast Retailing Core Sewing Factory List')|Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|PVH (OAR_Contributor_Template)|Varner AS (Varner Oct 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)","","","","",""
"TR2020084CYVT3R","MFB TEKSTIL INS. TAAH. GID. TUR. SAN. VE TIC. LTD. STI.","ASTIM 2. CADDE, ATAOSB MAH. NO:3, EFELER 09100, AYDIN","TR","Turkey",37.8413557,27.8861654,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2020021BF7YAP","MG Niche Flair Limited (Unit-2) Ltd","H-240, Bhuyanpara, Siddirgonj, Narayangonj 1430 Narayangonj","BD","Bangladesh",23.6894656,90.484115,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"BD2020052FFWC0Q","MG Niche Stitch Limited","Plot No-3929, Dogri, Mirjapur, Gazipur. Gazipur","BD","Bangladesh",24.1315156,90.403094,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Primark [Public List] (Primark January 2020 Facility List)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|River Island (River Island Tier 1 Facility List September 2020)","","","","",""
"PT202008406WH07","MI CASA ES TU CASA - SOURCING & TRADING, LDA","LUGAR DO ARCO ESTRADA NACIONAL 105, FRACAO F 4835-517, NESPEREIRA","PT","Portugal",39.7401271,-8.8102029,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD20190862AZ7DZ","Midland Knitwear Ltd / Liberty Knitwear Ltd","Ramarbag, Kutubpur, 1420, Narayanganj, Bangladesh","BD","Bangladesh",23.6237764,90.50004039999999,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|Agreement on Sustainable Garments and Textile (AGT) (AGT 2019 )|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|C&A (C&A Facility List April 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"BD20200211AEY8C","MILLENNIUM TEXTILES ( SOUTHERN ) LTD","Bara Rangamatia, Zirabo, Ashulia , Savar  Dhaka","BD","Bangladesh",23.9101983,90.3172039,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Woolworths Group [Public List] (Woolsworth Group Public Facility List)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|George Clothing by Asda [Public List] (George Clothing [Public List] Tier 1)|Cotton On [Public List] (Cotton On Facility List January 2020)","","","","",""
"TR2020084KRYNF3","MIM TEKSTIL SAN.TIC.LTD.STI.","ALI BABA CAD, ORTA MAH, NO 91 DOLAYOBA PENDIK 34846, ISTANBUL","TR","Turkey",40.8929554,29.2457987,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"MM20200856G1D9R","MINGALAR SUMBIRI GARMENT CO. LTD.","NO.27, YANGON INDUSTRIAL PARK, ZAY GABAR COMPOUND, KHA YAE ST., NO. 3 HIGHWAY ROAD 11031, YANGON","MM","Myanmar",16.8616464,96.102132,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR20200847AYZFK","MIRZA ASTER GIYIM VE DIS TIC. SANAYI LIMITED STI.","SOKAK:6 NO:2, ORGANIZE SANAYI BOLGESI MEVKII, KAZANLI KOYU SULUOVA 05500, AMASYA","TR","Turkey",40.835123,35.6467712,"Gap Inc (Gap Inc Facility List - September 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|ETAM GROUP (Maison123 (Jan 2021 Active Supplier List))|Maison 123 (Maison 123 - Tier 1 Supplier List)|A Brand/Retailer","","","","",""
"BD2019248MY1QFS","Misami Garments Ltd.","Plot - 822/3, Misami Bitopi Building (2nd Floor), Begum Rokeya Sarani, Shewrapara Bus Stand, Mirpur, Dhaka - 1216","BD","Bangladesh",23.7885846,90.3768343,"BRAC University (Mapped in Bangladesh: Export-oriented RMG Factory List Sep 2019)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN2020084CPYH4W","MITTAL CLOTHING COMPANY UNIT-I","471, D-2, 4TH PHASE, PEENYA INDUSTRIAL AREA 560058, BANGALORE","IN","India",13.0197569,77.5073775,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN2020084S2X0PN","MITTAL CLOTHING COMPANY UNIT-II","121/52, HOSAHALLI,GOLLARAHATTI, MAGADI MAIN ROAD 560091, BANGALORE","IN","India",12.966286,77.4010714,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN2020084C4RVAM","MITTAL CLOTHING COMPANY UNIT III","NO: 61, NAREPALLI VILLAGE, KASABA HOBLI, BAGEPALLI TALUK, 561207, CHIKKABALLAPURA","IN","India",13.7793689,77.7638042,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT2020084G5YVSM","MIVA SRL","VIA TREVIGLIO, 34 24053, BRIGNANO GERA D'ADDA","IT","Italy",45.5401174,9.637111,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR201917241JWP5","Modernteks Hazır Giyim Imalat Ve Ticaret A.S.","Sümbüller Sk. Eski Habipler Yolu No. 27 Istanbul 34270 Istanbul","TR","Turkey",41.129533,28.830337,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019 )|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2020021MAAS7N","Modiste (Bangladesh) Ltd","51/ C (A) FOUZDERHAT HEAVY I/A, SAGORICA ROAD, 4316, CHITTAGONG 4225 Chittagong","BD","Bangladesh",22.3559113,91.776279,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2019083R44WZR","Modiste (Cepz) Ltd","Plot 33-36 Sector-07 Cepz Chittagong-4223","BD","Bangladesh",22.2933814,91.7821433,"Tchibo (Tchibo Textile Manufacturers July 2020)|Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|Columbia Sportswear Co. [Public List] (Columbia Sportswear Co. Facility List July 2019)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"BD2019083YX3KK1","Mohammadi Fashion Sweaters Limited [MFSL]","KA-52/A, Khilkhet 1229  Dhaka Dhaka","BD","Bangladesh",23.8311224,90.4243013,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|Bestseller [Public List] (Bestseller Facility List December 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|A Brand/Retailer|One Other","","","","",""
"PT2020053X2P0BG","MOISES PINTO DE CARVALHO E FILHOS LDA","Rua das Casinhas, n 353 Pombeiro de Ribavizela 4610-623 Felgueiras Porto ","PT","Portugal",41.3848047,-8.2314213,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)","","","","",""
"TR2020084GSBPVV","MOKA KONFEKSIYON TIC. VE SAN. LTD. STI","EYUP YAVUZ IS MERKEZI:39, ORHAN VELI KANIK CAD., CUBUKLU MAH. BEYKOZ 34810, ISTANBUL","TR","Turkey",41.0956657,29.0857313,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084RFMA83","MOLA TEKSTIL","PAZARKOYU 2.OSB MEVKI 5.CAD, NO:19, BULANCAK 28310, GIRESUN","TR","Turkey",40.9389994,38.2293672,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"BD2020066B4QQAX","Momtex Expo ltd","shilmandi, panchdona, narsingdi, sadar Dhaka","BD","Bangladesh",23.9226289,90.6807124,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|LIDL [Public List] (LIDL Facility List April 2020)","","","","",""
