QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,,buyer1BW,buyer2BW,buyer3BW
11765,Vietnam,2015,1757,JC Penney,Forever 21,Spalding,,,,
16312,Vietnam,2016,1757,JC Penney,Forever 21,Spalding,,,,
28004,Vietnam,2018,1757,JC Penney,Forever 21,Spalding,,,,
34941,Vietnam,2019,1757,JC Penney,Forever 21,Spalding,,,,
39830,Vietnam,2020,1757,JC Penney,Forever 21,Spalding,,,,
12491,Vietnam,2015,1758,Kohl's,H&M,The Kasper Group,,,,
19004,Vietnam,2017,1758,Kohl's,H&M,The Kasper Group,,,,
26250,Vietnam,2018,1758,Kohl's,H&M,The Kasper Group,,,,
33169,Vietnam,2019,1758,Kohl's,H&M,The Kasper Group,,,,
39290,Vietnam,2020,1758,Kohl's,H&M,The Kasper Group,,,,
15010,Bangladesh,2015,1759,Abercrombie & Fitch,Stadium,Jules,,,,
18971,Bangladesh,2017,1759,Abercrombie & Fitch,Stadium,Jules,,,,
28488,Bangladesh,2018,1759,Abercrombie & Fitch,Stadium,Jules,,,,
14059,Bangladesh,2016,1760,Abercrombie & Fitch,Tommy Hilfiger,Esprit,,,,
20426,Bangladesh,2017,1760,Abercrombie & Fitch,Tommy Hilfiger,Esprit,,,,
28962,Bangladesh,2018,1760,Abercrombie & Fitch,Tommy Hilfiger,Esprit,,,,
13387,Bangladesh,2015,1761,American Eagle,Gap,,,,,
18347,Bangladesh,2017,1761,American Eagle,Gap,,,,,
25459,Bangladesh,2018,1761,American Eagle,Gap,,,,,
34478,Bangladesh,2019,1761,American Eagle,Gap,,,,,
14638,Bangladesh,2015,1762,H&M,Inditex,Ralph Lauren,,,,
17669,Bangladesh,2016,1762,H&M,Inditex,Ralph Lauren,,,,
25061,Bangladesh,2018,1762,H&M,Inditex,Ralph Lauren,,,,
33756,Bangladesh,2019,1762,H&M,Inditex,Ralph Lauren,,,,
14099,Bangladesh,2015,1763,,,,,,,
13360,Bangladesh,2015,1764,American Eagle,Gap,The Children's Place,,,,
18207,Bangladesh,2017,1764,American Eagle,Gap,The Children's Place,,,,
25399,Bangladesh,2018,1764,American Eagle,Gap,The Children's Place,,,,
33918,Bangladesh,2019,1764,American Eagle,Gap,The Children's Place,,,,
10924,Vietnam,2015,1765,Nobland,Hansae,Hansoll,,,,
16200,Vietnam,2016,1765,Nobland,Hansae,Hansoll,,,,
22150,Vietnam,2017,1765,Nobland,Hansae,Hansoll,,,,
29254,Vietnam,2018,1765,Nobland,Hansae,Hansoll,,,,
36015,Vietnam,2019,1765,Nobland,Hansae,Hansoll,,,,
40868,Vietnam,2020,1765,Nobland,Hansae,Hansoll,,,,
13529,Bangladesh,2015,1766,,,,,,,
13530,Bangladesh,2015,1767,,,,,,,
14058,Bangladesh,2016,1768,Abercrombie & Fitch,George,,,,,
22893,Bangladesh,2017,1768,Abercrombie & Fitch,George,,,,,
15035,Bangladesh,2015,1772,Abercrombie & Fitch,Kohl's,Guess,,,,
19008,Bangladesh,2017,1772,Abercrombie & Fitch,Kohl's,Guess,,,,
28490,Bangladesh,2018,1772,Abercrombie & Fitch,Kohl's,Guess,,,,
14689,Bangladesh,2016,1773,The Children's Place,Gap,Abercrombie & Fitch,,,,
17557,Bangladesh,2016,1773,The Children's Place,Gap,Abercrombie & Fitch,,,,
24746,Bangladesh,2018,1773,The Children's Place,Gap,Abercrombie & Fitch,,,,
32459,Bangladesh,2019,1773,The Children's Place,Gap,Abercrombie & Fitch,,,,
38784,Bangladesh,2020,1773,The Children's Place,Gap,Abercrombie & Fitch,,,,
13106,Bangladesh,2015,1774,The Children's Place,Gap,Marks & Spencer,,,,
17667,Bangladesh,2016,1774,The Children's Place,Gap,Marks & Spencer,,,,
24731,Bangladesh,2018,1774,The Children's Place,Gap,Marks & Spencer,,,,
32474,Bangladesh,2019,1774,The Children's Place,Gap,Marks & Spencer,,,,
38876,Bangladesh,2020,1774,The Children's Place,Gap,Marks & Spencer,,,,
13884,Bangladesh,2016,1775,Abercrombie & Fitch,Tommy Hilfiger,George,,,,
23884,Bangladesh,2017,1775,Abercrombie & Fitch,Tommy Hilfiger,George,,,,
13895,Bangladesh,2015,1776,,,,,,,
13351,Bangladesh,2015,1778,H&M,C&A,Mango,,,,
19511,Bangladesh,2017,1778,H&M,C&A,Mango,,,,
29541,Bangladesh,2018,1778,H&M,C&A,Mango,,,,
37063,Bangladesh,2019,1778,H&M,C&A,Mango,,,,
15224,Bangladesh,2015,1779,H&M,TOMMTAILOR,C&A,,,,
18804,Bangladesh,2017,1779,H&M,TOMMTAILOR,C&A,,,,
28251,Bangladesh,2018,1779,H&M,TOMMTAILOR,C&A,,,,
36401,Bangladesh,2019,1779,H&M,TOMMTAILOR,C&A,,,,
11586,Vietnam,2015,1780,,,,,,,
12367,Indonesia,2015,1781,The Children's Place,Walmart,H&M,,,,
18151,Indonesia,2017,1781,The Children's Place,Walmart,H&M,,,,
24716,Indonesia,2018,1781,The Children's Place,Walmart,H&M,,,,
31977,Indonesia,2019,1781,The Children's Place,Walmart,H&M,,,,
38972,Indonesia,2020,1781,The Children's Place,Walmart,H&M,,,,
14050,Indonesia,2016,1782,Adidas,North Face,H&M,,,,
21408,Indonesia,2017,1782,Adidas,North Face,H&M,,,,
28945,Indonesia,2018,1782,Adidas,North Face,H&M,,,,
36308,Indonesia,2019,1782,Adidas,North Face,H&M,,,,
11486,Vietnam,2015,1783,,,,,,,
13090,Cambodia,2016,1784,Walmart,Kohl's,,,,,
19977,Cambodia,2017,1784,Walmart,Kohl's,,,,,
10775,Cambodia,2015,1785,,,,,,,
17350,Cambodia,2016,1785,,,,,,,
24081,Cambodia,2017,1785,,,,,,,
38321,Cambodia,2020,1785,,,,,,,
13187,Indonesia,2016,1786,H&M,Primark,Nishimatsuya,,,,
18324,Indonesia,2017,1786,H&M,Primark,Nishimatsuya,,,,
24727,Indonesia,2017,1786,H&M,Primark,Nishimatsuya,,,,
37919,Indonesia,2019,1786,H&M,Primark,Nishimatsuya,,,,
13399,Bangladesh,2015,1788,Gap,Li & Fung,The Children's Place,,,,
17712,Bangladesh,2016,1788,Gap,Li & Fung,The Children's Place,,,,
23857,Bangladesh,2017,1788,Gap,Li & Fung,The Children's Place,,,,
33797,Bangladesh,2019,1788,Gap,Li & Fung,The Children's Place,,,,
13298,Bangladesh,2015,1789,,,,,,,
12675,Indonesia,2016,1790,The Children's Place,H&M,Walmart,,,,
18492,Indonesia,2017,1790,The Children's Place,H&M,Walmart,,,,
25135,Indonesia,2018,1790,The Children's Place,H&M,Walmart,,,,
32287,Indonesia,2019,1790,The Children's Place,H&M,Walmart,,,,
13429,Indonesia,2016,1791,Abercrombie & Fitch,Aeropostale,Justice,,,,
22666,Indonesia,2017,1791,Abercrombie & Fitch,Aeropostale,Justice,,,,
29985,Indonesia,2018,1791,Abercrombie & Fitch,Aeropostale,Justice,,,,
36207,Indonesia,2019,1791,Abercrombie & Fitch,Aeropostale,Justice,,,,
13135,Indonesia,2016,1792,Abercrombie & Fitch,VSL,American Eagle,,,,
19232,Indonesia,2017,1792,Abercrombie & Fitch,VSL,American Eagle,,,,
25724,Indonesia,2018,1792,Abercrombie & Fitch,VSL,American Eagle,,,,
32795,Indonesia,2019,1792,Abercrombie & Fitch,VSL,American Eagle,,,,
43698,Indonesia,2021,1792,Abercrombie & Fitch,VSL,American Eagle,,,,
25099,Indonesia,2018,1793,VF,AAI,H&M,,,,
32539,Indonesia,2019,1793,VF,AAI,H&M,,,,
39033,Indonesia,2020,1793,VF,AAI,H&M,,,,
10221,Cambodia,2015,1794,,,,,,,
10001,Cambodia,2015,1795,,,,,,,
15982,Cambodia,2016,1795,,,,,,,
22234,Cambodia,2017,1795,,,,,,,
29935,Cambodia,2018,1795,,,,,,,
36350,Cambodia,2019,1795,,,,,,,
40715,Cambodia,2020,1795,,,,,,,
43451,Cambodia,2021,1795,,,,,,,
11746,Cambodia,2015,1798,,,,,,,
18134,Cambodia,2016,1798,,,,,,,
24343,Cambodia,2017,1798,,,,,,,
36491,Cambodia,2019,1798,,,,,,,
41135,Cambodia,2021,1798,,,,,,,
10452,Cambodia,2015,1799,,,,,,,
15489,Cambodia,2016,1799,,,,,,,
19796,Cambodia,2017,1799,,,,,,,
9505,Jordan,2015,1800,Eddie Bauer,JC Penney,PVH,,,,
15972,Jordan,2016,1800,Eddie Bauer,JC Penney,PVH,,,,
20964,Jordan,2017,1800,Eddie Bauer,JC Penney,PVH,,,,
27452,Jordan,2018,1800,Eddie Bauer,JC Penney,PVH,,,,
35251,Jordan,2019,1800,Eddie Bauer,JC Penney,PVH,,,,
39819,Jordan,2020,1800,Eddie Bauer,JC Penney,PVH,,,,
43591,Jordan,2021,1800,Eddie Bauer,JC Penney,PVH,,,,
9848,Jordan,2015,1801,Eddie Bauer,JC Penney,PVH,,,,
15977,Jordan,2016,1801,Eddie Bauer,JC Penney,PVH,,,,
21095,Jordan,2017,1801,Eddie Bauer,JC Penney,PVH,,,,
27455,Jordan,2018,1801,Eddie Bauer,JC Penney,PVH,,,,
15112,Bangladesh,2016,1802,,,,,,,
13240,Bangladesh,2015,1803,,,,,,,
13326,Bangladesh,2015,1804,American Eagle,PVH,JC Penney,,,,
19409,Bangladesh,2017,1804,American Eagle,PVH,JC Penney,,,,
27095,Bangladesh,2018,1804,American Eagle,PVH,JC Penney,,,,
35695,Bangladesh,2019,1804,American Eagle,PVH,JC Penney,,,,
14659,Bangladesh,2016,1805,,,,,,,
29695,Indonesia,2018,1808,,,,,,,
36392,Indonesia,2019,1808,,,,,,,
14107,Cambodia,2016,1809,,,,,,,
13344,Cambodia,2016,1810,,,,,,,
14685,Bangladesh,2015,1811,Abercrombie & Fitch,George,Sears,,,,
20504,Bangladesh,2017,1811,Abercrombie & Fitch,George,Sears,,,,
31686,Bangladesh,2019,1811,Abercrombie & Fitch,George,Sears,,,,
12192,Haiti,2015,1812,The Goexchange LLC,SouthPoint Sportswear LLC,National sublimation,,,,
17694,Haiti,2016,1812,The Goexchange LLC,SouthPoint Sportswear LLC,National sublimation,,,,
23978,Haiti,2017,1812,The Goexchange LLC,SouthPoint Sportswear LLC,National sublimation,,,,
30708,Haiti,2018,1812,The Goexchange LLC,SouthPoint Sportswear LLC,National sublimation,,,,
36897,Haiti,2019,1812,The Goexchange LLC,SouthPoint Sportswear LLC,National sublimation,,,,
14974,Bangladesh,2016,1813,ASMARA,VF Asia,,,,,
20209,Bangladesh,2017,1813,ASMARA,VF Asia,,,,,
27124,Bangladesh,2018,1813,ASMARA,VF Asia,,,,,
35640,Bangladesh,2019,1813,ASMARA,VF Asia,,,,,
13223,Bangladesh,2015,1814,Esprit,Celio,H&M,,,,
17899,Bangladesh,2016,1814,Esprit,Celio,H&M,,,,
27178,Bangladesh,2018,1814,Esprit,Celio,H&M,,,,
37261,Bangladesh,2019,1814,Esprit,Celio,H&M,,,,
14491,Bangladesh,2016,1815,,,,,,,
32463,Bangladesh,2019,1816,,,,,,,
13654,Bangladesh,2016,1817,Esprit,Inditex,OVS,,,,
20959,Bangladesh,2017,1817,Esprit,Inditex,OVS,,,,
14239,Cambodia,2016,1818,,,,,,,
21801,Cambodia,2017,1818,,,,,,,
31919,Cambodia,2019,1818,,,,,,,
42957,Cambodia,2021,1818,,,,,,,
14931,Cambodia,2016,1819,OVS,Capiri,Low Profile,,,,
20804,Cambodia,2017,1819,OVS,Capiri,Low Profile,,,,
42051,Cambodia,2021,1819,OVS,Capiri,Low Profile,,,,
13792,Vietnam,2016,1820,J.Crew,O'neill,Gap,,,,
19192,Vietnam,2017,1820,J.Crew,O'neill,Gap,,,,
25833,Vietnam,2018,1820,J.Crew,O'neill,Gap,,,,
33454,Vietnam,2019,1820,J.Crew,O'neill,Gap,,,,
39322,Vietnam,2020,1820,J.Crew,O'neill,Gap,,,,
41947,Vietnam,2021,1820,J.Crew,O'neill,Gap,,,,
20649,Vietnam,2017,1823,,,,,,,
10592,Cambodia,2015,1824,Primane,LIDL,Costo,,,,
16418,Cambodia,2016,1824,Primane,LIDL,Costo,,,,
22480,Cambodia,2017,1824,Primane,LIDL,Costo,,,,
30229,Cambodia,2018,1824,Primane,LIDL,Costo,,,,
36584,Cambodia,2019,1824,Primane,LIDL,Costo,,,,
40595,Cambodia,2020,1824,Primane,LIDL,Costo,,,,
43706,Cambodia,2021,1824,Primane,LIDL,Costo,,,,
13171,Cambodia,2016,1825,Reitmans,JM8A,Old Navy,,,,
19770,Cambodia,2017,1825,Reitmans,JM8A,Old Navy,,,,
26153,Cambodia,2018,1825,Reitmans,JM8A,Old Navy,,,,
33957,Cambodia,2019,1825,Reitmans,JM8A,Old Navy,,,,
13656,Indonesia,2016,1826,Tom Tailor,Ann Taylor,Bonton,,,,
19365,Indonesia,2017,1826,Tom Tailor,Ann Taylor,Bonton,,,,
26534,Indonesia,2018,1826,Tom Tailor,Ann Taylor,Bonton,,,,
33254,Indonesia,2019,1826,Tom Tailor,Ann Taylor,Bonton,,,,
13684,Bangladesh,2016,1827,Marks & Spencer,Sears,MWW,,,,
25731,Bangladesh,2018,1827,Marks & Spencer,Sears,MWW,,,,
34438,Bangladesh,2019,1827,Marks & Spencer,Sears,MWW,,,,
14780,Bangladesh,2016,1828,C&A,Next,Celio,,,,
21097,Bangladesh,2017,1828,C&A,Next,Celio,,,,
29106,Bangladesh,2018,1828,C&A,Next,Celio,,,,
37917,Bangladesh,2019,1828,C&A,Next,Celio,,,,
14178,Bangladesh,2016,1829,,,,,,,
14014,Bangladesh,2016,1830,H&M,Zara,Esprit,,,,
22182,Bangladesh,2017,1830,H&M,Zara,Esprit,,,,
13946,Indonesia,2016,1831,Zara,Masimmo Dutti,Tommy Hilfiger,,,,
20353,Indonesia,2017,1831,Zara,Masimmo Dutti,Tommy Hilfiger,,,,
28277,Indonesia,2018,1831,Zara,Masimmo Dutti,Tommy Hilfiger,,,,
35715,Indonesia,2019,1831,Zara,Masimmo Dutti,Tommy Hilfiger,,,,
13163,Bangladesh,2016,1833,H&M,Gap,Best,,,,
20467,Bangladesh,2017,1833,H&M,Gap,Best,,,,
14000,Bangladesh,2016,1834,,,,,,,
14505,Bangladesh,2016,1835,,,,,,,
14690,Bangladesh,2016,1836,Best Seller,CELIO,Esprit,,,,
19061,Bangladesh,2017,1836,Best Seller,CELIO,Esprit,,,,
28566,Bangladesh,2018,1836,Best Seller,CELIO,Esprit,,,,
14327,Bangladesh,2016,1837,C&A,KIABI,Esprit,,,,
19154,Bangladesh,2017,1837,C&A,KIABI,Esprit,,,,
26112,Bangladesh,2018,1837,C&A,KIABI,Esprit,,,,
35707,Bangladesh,2019,1837,C&A,KIABI,Esprit,,,,
14602,Cambodia,2016,1841,Speed Sourcing,,,,,,
22233,Cambodia,2017,1841,,,,,,,
30070,Cambodia,2018,1841,Speed Sourcing,,,,,,
38323,Cambodia,2020,1841,Speed Sourcing,,,,,,
12828,Jordan,2015,1844,Jones Apparel,,,,,,
17634,Jordan,2016,1844,Jones Apparel,,,,,,
23971,Jordan,2017,1844,Jones Apparel,,,,,,
30784,Jordan,2018,1844,Jones Apparel,,,,,,
37359,Jordan,2019,1844,Jones Apparel,,,,,,
42642,Jordan,2021,1844,Jones Apparel,,,,,,
12283,Jordan,2015,1846,Nike,,,,,,
17327,Jordan,2016,1846,Nike,,,,,,
23541,Jordan,2017,1846,Nike,,,,,,
30878,Jordan,2018,1846,Nike,,,,,,
37462,Jordan,2019,1846,Nike,,,,,,
40893,Jordan,2020,1846,Nike,,,,,,
12259,Cambodia,2015,1848,Next,C&A,Mothercare,,,,
18496,Cambodia,2017,1848,Next,C&A,Mothercare,,,,
12169,Cambodia,2015,1850,The Children's Place,Gap,,,,,
17866,Cambodia,2016,1850,The Children's Place,Gap,,,,,
24467,Cambodia,2017,1850,The Children's Place,Gap,,,,,
37681,Cambodia,2019,1850,The Children's Place,Gap,,,,,
41523,Cambodia,2021,1850,The Children's Place,Gap,,,,,
14711,Bangladesh,2015,1852,H&M,Zara,C&A,,,,
19509,Bangladesh,2017,1852,H&M,Zara,C&A,,,,
27454,Bangladesh,2018,1852,H&M,Zara,C&A,,,,
37771,Bangladesh,2019,1852,H&M,Zara,C&A,,,,
12654,Cambodia,2015,1853,Tally Well,Jeniffer,Primark,,,,
18109,Cambodia,2016,1853,Tally Well,Jeniffer,Primark,,,,
23748,Cambodia,2017,1853,Tally Well,Jeniffer,Primark,,,,
12099,Cambodia,2015,1854,Inditex,Atdco,Primark,,,,
17329,Cambodia,2016,1854,Inditex,Atdco,Primark,,,,
23548,Cambodia,2017,1854,Inditex,Atdco,Primark,,,,
12667,Nicaragua,2015,1858,,,,,,,
13379,Cambodia,2016,1859,,,,,,,
13808,Cambodia,2016,1860,,,,,,,
16188,Cambodia,2016,1864,,,,,,,
28378,Cambodia,2018,1864,,,,,,,
43205,Cambodia,2021,1864,,,,,,,
13569,Cambodia,2016,1865,Walmart,JC Penney,Macy's,,,,
18772,Cambodia,2017,1865,Walmart,JC Penney,Macy's,,,,
25829,Cambodia,2018,1865,Walmart,JC Penney,Macy's,,,,
32839,Cambodia,2019,1865,Walmart,JC Penney,Macy's,,,,
42019,Cambodia,2021,1865,Walmart,JC Penney,Macy's,,,,
16448,Bangladesh,2016,1866,,,,,,,
33916,Bangladesh,2019,1866,,,,,,,
14269,Bangladesh,2016,1867,Esprit,Puma,G-star,,,,
19156,Bangladesh,2017,1867,Esprit,Puma,G-star,,,,
28772,Bangladesh,2018,1867,Esprit,Puma,G-star,,,,
36975,Bangladesh,2019,1867,Esprit,Puma,G-star,,,,
14971,Bangladesh,2016,1868,Li & Fung,Tommy,Esprit,,,,
20523,Bangladesh,2017,1868,Li & Fung,Tommy,Esprit,,,,
29543,Bangladesh,2018,1868,Li & Fung,Tommy,Esprit,,,,
37695,Bangladesh,2019,1868,Li & Fung,Tommy,Esprit,,,,
14686,Bangladesh,2016,1869,Esprit,KIABI,Charles Vogele,,,,
20510,Bangladesh,2017,1869,Esprit,KIABI,Charles Vogele,,,,
29511,Bangladesh,2018,1869,Esprit,KIABI,Charles Vogele,,,,
38003,Bangladesh,2019,1869,Esprit,KIABI,Charles Vogele,,,,
15345,Bangladesh,2016,1870,,,,,,,
35383,Bangladesh,2019,1870,,,,,,,
13972,Indonesia,2016,1872,,,,,,,
15934,Indonesia,2016,1873,H&M,Under Armour,,,,,
22730,Indonesia,2017,1873,H&M,Under Armour,,,,,
39214,Indonesia,2019,1873,H&M,Under Armour,,,,,
15853,Indonesia,2016,1875,Target,Walmart,Gymboree,,,,
21845,Indonesia,2017,1875,Target,Walmart,Gymboree,,,,
28223,Indonesia,2018,1875,Target,Walmart,Gymboree,,,,
34313,Indonesia,2019,1875,Target,Walmart,Gymboree,,,,
14948,Cambodia,2015,1877,MTS Logistics,,,,,,
18357,Cambodia,2017,1877,MTS Logistics,,,,,,
26531,Cambodia,2018,1877,MTS Logistics,,,,,,
33150,Cambodia,2019,1877,,,,,,,
40272,Cambodia,2020,1877,MTS Logistics,,,,,,
43444,Cambodia,2021,1877,MTS Logistics,,,,,,
13710,Cambodia,2016,1878,Inditex,N K D,,,,,
19517,Cambodia,2017,1878,Inditex,N K D,,,,,
26118,Cambodia,2018,1878,Inditex,N K D,,,,,
36076,Cambodia,2019,1878,Inditex,N K D,,,,,
42395,Cambodia,2021,1878,Inditex,N K D,,,,,
15132,Cambodia,2016,1879,,,,,,,
11692,Cambodia,2015,1880,GAP,,,,,,
17497,Cambodia,2016,1880,GAP,,,,,,
24125,Cambodia,2017,1880,,,,,,,
30629,Cambodia,2018,1880,GAP,,,,,,
36859,Cambodia,2019,1880,GAP,,,,,,
40723,Cambodia,2020,1880,GAP,,,,,,
14208,Cambodia,2016,1881,The CLH Group,,,,,,
20181,Cambodia,2017,1881,The CLH Group,,,,,,
27255,Cambodia,2018,1881,The CLH Group,,,,,,
34315,Cambodia,2019,1881,The CLH Group,,,,,,
40096,Cambodia,2020,1881,The CLH Group,,,,,,
15184,Bangladesh,2016,1882,Terranova,Walmart,Sears,,,,
24156,Bangladesh,2017,1882,Terranova,Walmart,Sears,,,,
15181,Bangladesh,2016,1883,Walmart,Dickies,Target,,,,
24020,Bangladesh,2017,1883,Walmart,Dickies,Target,,,,
32211,Bangladesh,2019,1883,Walmart,Dickies,Target,,,,
15160,Bangladesh,2016,1884,Walmart,Sears,The Children's Place,,,,
24155,Bangladesh,2017,1884,Walmart,Sears,The Children's Place,,,,
13375,Indonesia,2016,1896,Target,Aeropostale,Esprit,,,,
19005,Indonesia,2017,1896,Target,Aeropostale,Esprit,,,,
26332,Indonesia,2018,1896,Target,Aeropostale,Esprit,,,,
33437,Indonesia,2019,1896,Target,Aeropostale,Esprit,,,,
14158,Cambodia,2016,1897,,,,,,,
21434,Cambodia,2017,1897,,,,,,,
28888,Cambodia,2018,1897,,,,,,,
35554,Cambodia,2019,1897,,,,,,,
14977,Cambodia,2016,1898,,,,,,,
22417,Cambodia,2017,1898,,,,,,,
29410,Cambodia,2018,1898,,,,,,,
36343,Cambodia,2019,1898,,,,,,,
40589,Cambodia,2020,1898,,,,,,,
14521,Cambodia,2016,1899,,,,,,,
21490,Cambodia,2017,1899,,,,,,,
11316,Jordan,2015,1901,Hanesbrands,Under Armour,Gap,,,,
16872,Jordan,2016,1901,Hanesbrands,Under Armour,Gap,,,,
22610,Jordan,2017,1901,Hanesbrands,Under Armour,Gap,,,,
30419,Jordan,2018,1901,Hanesbrands,Under Armour,Gap,,,,
36167,Jordan,2019,1901,Hanesbrands,Under Armour,Gap,,,,
41491,Jordan,2021,1901,Hanesbrands,Under Armour,Gap,,,,
11350,Jordan,2015,1902,Walmart,Hanesbrands,,,,,
16873,Jordan,2016,1902,Walmart,Hanesbrands,,,,,
22612,Jordan,2017,1902,Walmart,Hanesbrands,,,,,
29887,Jordan,2018,1902,Walmart,Hanesbrands,,,,,
36171,Jordan,2019,1902,Walmart,Hanesbrands,,,,,
41493,Jordan,2021,1902,Walmart,Hanesbrands,,,,,
11271,Jordan,2015,1903,Under Armour,Hanesbrands,,,,,
16874,Jordan,2016,1903,Under Armour,Hanesbrands,,,,,
22605,Jordan,2017,1903,Under Armour,Hanesbrands,,,,,
29889,Jordan,2018,1903,Under Armour,Hanesbrands,,,,,
36162,Jordan,2019,1903,Under Armour,Hanesbrands,,,,,
41495,Jordan,2021,1903,Under Armour,Hanesbrands,,,,,
11349,Jordan,2015,1904,Walmart,,,,,,
16876,Jordan,2016,1904,Walmart,,,,,,
22609,Jordan,2017,1904,Walmart,,,,,,
29892,Jordan,2018,1904,Walmart,,,,,,
36177,Jordan,2019,1904,Walmart,,,,,,
11351,Jordan,2015,1905,One Jeans Wear,,,,,,
16877,Jordan,2016,1905,One Jeans Wear,,,,,,
22613,Jordan,2017,1905,One Jeans Wear,,,,,,
29896,Jordan,2018,1905,One Jeans Wear,,,,,,
36161,Jordan,2019,1905,One Jeans Wear,,,,,,
41494,Jordan,2021,1905,One Jeans Wear,,,,,,
14056,Indonesia,2016,1906,,,,,,,
12898,Cambodia,2016,1909,Sports direct,Fred Meyer,Kayser Roth,,,,
18657,Cambodia,2017,1909,Sports direct,Fred Meyer,Kayser Roth,,,,
25717,Cambodia,2018,1909,Sports direct,Fred Meyer,Kayser Roth,,,,
14102,Cambodia,2016,1912,Carter's,Tesco,,,,,
18975,Cambodia,2017,1912,Carter's,Tesco,,,,,
25825,Cambodia,2018,1912,Carter's,Tesco,,,,,
32536,Cambodia,2019,1912,Carter's,Tesco,,,,,
38969,Cambodia,2020,1912,Carter's,Tesco,,,,,
43071,Cambodia,2021,1912,Carter's,Tesco,,,,,
16503,Cambodia,2016,1913,Nike,,,,,,
20672,Cambodia,2017,1913,Nike,,,,,,
28134,Cambodia,2018,1913,Nike,,,,,,
35272,Cambodia,2019,1913,,,,,,,
42573,Cambodia,2021,1913,Nike,,,,,,
12492,Vietnam,2015,1916,,,,,,,
13996,Bangladesh,2016,1917,,,,,,,
13930,Jordan,2016,1918,One Jeans Wear,Perry Ellis,,,,,
19204,Jordan,2017,1918,One Jeans Wear,Perry Ellis,,,,,
25333,Jordan,2018,1918,One Jeans Wear,Perry Ellis,,,,,
32666,Jordan,2019,1918,One Jeans Wear,Perry Ellis,,,,,
39118,Jordan,2020,1918,One Jeans Wear,Perry Ellis,,,,,
42351,Jordan,2021,1918,One Jeans Wear,Perry Ellis,,,,,
14712,Bangladesh,2016,1919,Esprit,Best Seller,,,,,
22505,Bangladesh,2017,1919,Esprit,Best Seller,,,,,
30919,Bangladesh,2018,1919,Esprit,Best Seller,,,,,
16441,Bangladesh,2016,1920,American Eagle,Gap,The Children's Place,,,,
23952,Bangladesh,2017,1920,American Eagle,Gap,The Children's Place,,,,
30885,Bangladesh,2018,1920,American Eagle,Gap,The Children's Place,,,,
15164,Bangladesh,2016,1921,,,,,,,
15474,Bangladesh,2016,1922,,,,,,,
15737,Indonesia,2016,1937,Lululemon,New Balance,Lucy,,,,
22760,Indonesia,2017,1937,Lululemon,New Balance,Lucy,,,,
30015,Indonesia,2018,1937,Lululemon,New Balance,Lucy,,,,
14433,Bangladesh,2016,1939,H&M,American Eagle,Primark,,,,
20202,Bangladesh,2017,1939,H&M,American Eagle,Primark,,,,
27971,Bangladesh,2018,1939,H&M,American Eagle,Primark,,,,
35965,Bangladesh,2019,1939,H&M,American Eagle,Primark,,,,
13583,Cambodia,2016,1940,H&M,OVS,Debenhams,,,,
18251,Cambodia,2016,1940,H&M,OVS,Debenhams,,,,
24820,Cambodia,2018,1940,H&M,OVS,Debenhams,,,,
32230,Cambodia,2019,1940,H&M,OVS,Debenhams,,,,
38559,Cambodia,2020,1940,H&M,OVS,Debenhams,,,,
42409,Cambodia,2021,1940,H&M,OVS,Debenhams,,,,
15478,Cambodia,2016,1942,C&A,Inditex,LPP,,,,
22330,Cambodia,2017,1942,C&A,Inditex,LPP,,,,
30066,Cambodia,2018,1942,C&A,Inditex,LPP,,,,
38085,Cambodia,2020,1942,C&A,Inditex,LPP,,,,
41666,Cambodia,2021,1942,C&A,Inditex,LPP,,,,
14366,Indonesia,2016,1944,Aeropostale,Zara,,,,,
20259,Indonesia,2017,1944,Aeropostale,Zara,,,,,
28871,Indonesia,2018,1944,Aeropostale,Zara,,,,,
15987,Cambodia,2016,1945,Sports direct,,,,,,
25328,Cambodia,2018,1945,Sports direct,,,,,,
32212,Cambodia,2019,1945,Sports direct,,,,,,
12359,Cambodia,2015,1952,Primark,,,,,,
18411,Cambodia,2017,1952,Primark,,,,,,
24808,Cambodia,2018,1952,Primark,,,,,,
31912,Cambodia,2019,1952,Primark,,,,,,
38358,Cambodia,2020,1952,Primark,,,,,,
41508,Cambodia,2021,1952,Primark,,,,,,
18089,Cambodia,2016,1954,,,,,,,
28186,Cambodia,2018,1954,,,,,,,
36368,Cambodia,2019,1954,,,,,,,
42456,Cambodia,2021,1954,,,,,,,
18354,Cambodia,2016,1955,,,,,,,
28113,Cambodia,2018,1955,,,,,,,
39083,Cambodia,2020,1955,,,,,,,
43361,Cambodia,2021,1955,,,,,,,
13660,Indonesia,2016,1957,Primark,C&A,Palmers,,,,
20396,Indonesia,2017,1957,Primark,C&A,Palmers,,,,
38287,Indonesia,2020,1957,Primark,C&A,Palmers,,,,
14255,Indonesia,2016,1958,,,,,,,
14643,Vietnam,2016,1959,Gap,American Eagle,Victoria secret,,,,
20190,Vietnam,2017,1959,Gap,American Eagle,Victoria secret,,,,
33747,Vietnam,2019,1959,Gap,American Eagle,Victoria secret,,,,
39460,Vietnam,2020,1959,Gap,American Eagle,Victoria secret,,,,
43082,Vietnam,2021,1959,Gap,American Eagle,Victoria secret,,,,
14880,Vietnam,2016,1960,,,,,,,
